corner_index,timestamp,neural_timestamp,actual_x,actual_y,actual_z,oracle_x,oracle_y,oracle_z,viterbi_x,viterbi_y,viterbi_z,smartfilter_x,smartfilter_y,smartfilter_z,neural_x,neural_y,neural_z
10,180.11021099763505,298.56758670532486,125.60680347300539,-82.12466664572027,0.0,84.69494191028105,-104.27443343499817,0.0,84.69494191028105,-104.27443343499817,0.0,125.60680347300539,-82.12466664572027,0.0,111.18650990770772,-128.308689650169,0.0
11,202.0098322718425,330.615276091958,90.13270002071248,-114.74462509167573,0.0,111.18650990770772,-128.308689650169,0.0,111.18650990770772,-128.308689650169,0.0,90.13270002071248,-114.74462509167573,0.0,84.69494191028105,-104.27443343499817,0.0
12,206.06030936698207,348.20176434362367,112.04566480547537,-143.81450063607332,0.0,111.18650990770772,-128.308689650169,0.0,111.18650990770772,-128.308689650169,0.0,112.04566480547537,-143.81450063607332,0.0,111.18650990770772,-128.308689650169,0.0
13,236.5279728511602,360.3560481850454,77.87156429950255,-153.99450301058627,0.0,84.03951787290896,-90.0739392787658,0.0,84.03951787290896,-90.0739392787658,0.0,77.87156429950255,-153.99450301058627,0.0,84.69494191028105,-104.27443343499817,0.0
14,240.56096387912947,375.7886365805417,83.57348048415311,-124.40471224862361,0.0,84.03951787290896,-90.0739392787658,0.0,84.03951787290896,-90.0739392787658,0.0,83.57348048415311,-124.40471224862361,0.0,111.18650990770772,-128.308689650169,0.0
15,269.57988732267177,393.16831363729335,99.13567390624777,-153.61643116991837,0.0,125.60680347300539,-82.12466664572027,0.0,125.60680347300539,-82.12466664572027,0.0,99.13567390624777,-153.61643116991837,0.0,84.69494191028105,-104.27443343499817,0.0
16,301.184531788481,409.72410611473816,49.047175209816885,-149.16900471709872,0.0,90.13270002071248,-114.74462509167573,0.0,90.13270002071248,-114.74462509167573,0.0,49.047175209816885,-149.16900471709872,0.0,111.18650990770772,-128.308689650169,0.0
17,305.2132800199457,438.17600185768646,43.23924568797067,-100.36198142094268,0.0,90.13270002071248,-114.74462509167573,0.0,90.13270002071248,-114.74462509167573,0.0,43.23924568797067,-100.36198142094268,0.0,84.69494191028105,-104.27443343499817,0.0
18,327.18455773798604,469.2487095734624,10.395884209156932,-142.32445316324151,0.0,112.04566480547537,-143.81450063607332,0.0,112.04566480547537,-143.81450063607332,0.0,10.395884209156932,-142.32445316324151,0.0,111.18650990770772,-128.308689650169,0.0
19,331.22170672132575,506.3071819211588,49.97279267659473,-136.6831881626156,0.0,112.04566480547537,-143.81450063607332,0.0,112.04566480547537,-143.81450063607332,0.0,49.97279267659473,-136.6831881626156,0.0,84.69494191028105,-104.27443343499817,0.0
20,353.05320937856595,536.0625608828011,32.19929199310376,-113.52946024981675,0.0,99.13567390624777,-153.61643116991837,0.0,77.87156429950255,-153.99450301058627,0.0,10.395884209156932,-142.32445316324151,0.0,111.18650990770772,-128.308689650169,0.0
21,356.09178033892135,562.970231965573,6.643162129975732,-141.45319490859868,0.0,99.13567390624777,-153.61643116991837,0.0,77.87156429950255,-153.99450301058627,0.0,,,,84.69494191028105,-104.27443343499817,0.0
22,375.1794554596669,578.1033668878162,,,,99.13567390624777,-153.61643116991837,0.0,83.57348048415311,-124.40471224862361,0.0,,,,111.18650990770772,-128.308689650169,0.0
23,397.8158350077522,,,,,99.13567390624777,-153.61643116991837,0.0,99.13567390624777,-153.61643116991837,0.0,,,,,,
24,401.8543759918566,,,,,99.13567390624777,-153.61643116991837,0.0,99.13567390624777,-153.61643116991837,0.0,,,,,,
25,433.93866033898905,,,,,49.047175209816885,-149.16900471709872,0.0,49.047175209816885,-149.16900471709872,0.0,,,,,,
26,437.57068936971683,,,,,49.047175209816885,-149.16900471709872,0.0,49.047175209816885,-149.16900471709872,0.0,,,,,,
27,469.6522512321088,,,,,43.23924568797067,-100.36198142094268,0.0,43.23924568797067,-100.36198142094268,0.0,,,,,,
28,472.47398101318953,,,,,43.23924568797067,-100.36198142094268,0.0,43.23924568797067,-100.36198142094268,0.0,,,,,,
29,507.1127343237295,,,,,10.395884209156932,-142.32445316324151,0.0,10.395884209156932,-142.32445316324151,0.0,,,,,,
30,510.747883967421,,,,,10.395884209156932,-142.32445316324151,0.0,10.395884209156932,-142.32445316324151,0.0,,,,,,
31,535.455008636832,,,,,49.97279267659473,-136.6831881626156,0.0,49.97279267659473,-136.6831881626156,0.0,,,,,,
32,539.0995397712421,,,,,49.97279267659473,-136.6831881626156,0.0,49.97279267659473,-136.6831881626156,0.0,,,,,,
33,556.710046941572,,,,,49.97279267659473,-136.6831881626156,0.0,49.97279267659473,-136.6831881626156,0.0,,,,,,
34,559.9436049811244,,,,,49.97279267659473,-136.6831881626156,0.0,49.97279267659473,-136.6831881626156,0.0,,,,,,
35,585.3672716504927,,,,,49.97279267659473,-136.6831881626156,0.0,10.395884209156932,-142.32445316324151,0.0,,,,,,
