time,x,y,z
0.0,-11.300691763648766,-4.036628006517437,0.0
0.2033815164010562,-11.110139926348253,-3.8452953254122546,0.015719104375608042
0.4067630328021124,-10.923483270939458,-3.619951145146213,0.040817857828447615
0.6101445492031686,-10.695889024111551,-3.4111991980510497,-0.009401021005959818
0.8135260656042248,-10.422878251763164,-3.1036273288428062,-0.056184722724485256
1.016907582005281,-10.244928216236561,-2.806790421321223,-0.03573150471941103
1.2202890984063373,-10.091615697220982,-2.6101175402673684,-0.046613976956932736
1.4236706148073934,-9.926978090975014,-2.394844431561194,-0.040281417792249564
1.6270521312084496,-9.858051368170903,-2.1944946814375386,-0.012443344608863226
1.8304336476095058,-9.727509450147547,-1.9578226808428578,-0.06679193517457852
2.033815164010562,-9.559780899092333,-1.7077326651484699,-0.07983692842617052
2.237196680411618,-9.403077966403792,-1.4550207031501274,-0.1605864722277155
2.4405781968126745,-9.179456253086464,-1.2306553157217566,-0.1957799015093089
2.6439597132137305,-9.090999576209528,-1.0475779358291462,-0.22752055610443944
2.847341229614787,-8.918191757189431,-0.7738856924711528,-0.19584816150945616
3.050722746015843,-8.715467878681832,-0.6013520463728791,-0.2829493520018327
3.254104262416899,-8.540591731655416,-0.4553185023548141,-0.29773503088216313
3.4574857788179556,-8.333836750928993,-0.2431952544146686,-0.20474225709509974
3.6608672952190116,-8.110048108196677,-0.050080075881377334,-0.20391468557975914
3.864248811620068,-7.886379020907984,0.1875413991093636,-0.05623637758814898
4.067630328021124,-7.777035169456768,0.4211395433780995,-0.11752246499793614
4.27101184442218,-7.61265606888122,0.649257011084241,-0.10254517679616504
4.474393360823236,-7.49130018954494,0.8554490177051491,-0.07780126724975443
4.677774877224293,-7.387946932617729,1.0525288020084507,-0.11237821339736584
4.881156393625349,-7.207977740756672,1.2895309458584612,-0.13572802119279287
5.084537910026405,-7.055552352556025,1.5005177084442476,-0.14081951426883405
5.287919426427461,-6.821163704556923,1.772645809014782,-0.1511685238896006
5.491300942828517,-6.7295099746705995,2.0350147465155644,-0.1948478388353591
5.694682459229574,-6.524462608835952,2.206404421771696,-0.2068178042131591
5.89806397563063,-6.431795836806507,2.4914548400209404,-0.19330105979021386
6.101445492031686,-6.233434824689968,2.668337375230371,-0.16585844309491649
6.304827008432742,-6.073476678585005,2.8215772660398746,-0.1570836812386393
6.508208524833798,-5.851906498446633,3.0780437871313806,-0.14346146114630853
6.711590041234855,-5.755722061348332,3.242216246932991,-0.1451551128409738
6.914971557635911,-5.667009618742609,3.3902893617873806,-0.2079739757707485
7.118353074036967,-5.556698814009601,3.622266060185699,-0.1593745633980217
7.321734590438023,-5.36050200958065,3.852852559609135,-0.18431013451744765
7.5251161068390795,-5.173267311777997,4.15934890766943,-0.1620988470323445
7.728497623240136,-5.048302065040611,4.3945501398787234,-0.12356980849829324
7.931879139641191,-4.911107351554933,4.613254945307757,-0.15632462976531342
8.135260656042249,-4.811784756973192,4.845719992608849,-0.15029534025082378
8.338642172443304,-4.707943839435608,5.104963263085447,-0.1857918480659177
8.54202368884436,-4.562371938693883,5.321898663410324,-0.2626919205524667
8.745405205245417,-4.407645448676601,5.463510897991434,-0.3359953974980702
8.948786721646472,-4.206132592779842,5.754861179065149,-0.32554766236562566
9.15216823804753,-3.9655857819644598,5.917026925022539,-0.38975314344139805
9.355549754448585,-3.7350614310472987,6.074877645632428,-0.41773509703899986
9.55893127084964,-3.6430125870389363,6.328265395053451,-0.48199629433444047
9.762312787250698,-3.4811754898268297,6.561662616970252,-0.49307709067722544
9.965694303651754,-3.308296041430304,6.844686960197091,-0.4471808729784752
10.16907582005281,-3.1201854140949625,7.071234824440207,-0.4234241157625976
10.372457336453866,-3.0031954541227366,7.316868651161457,-0.46645250643344577
10.575838852854922,-2.9320492228013637,7.597763143872233,-0.487318141154349
10.77922036925598,-2.734568818542133,7.732062835472883,-0.5267095546605295
10.982601885657035,-2.608671482928917,8.00686539652588,-0.49447993044763383
11.18598340205809,-2.395420020509741,8.266148865577703,-0.49115809278935496
11.389364918459147,-2.2235645856965616,8.507764512111363,-0.5018110443004288
11.592746434860203,-2.030403730642984,8.731492578001177,-0.4840431544388201
11.79612795126126,-1.8374137410454496,8.921845013226863,-0.4006726865531481
11.999509467662316,-1.6592363842050146,9.141996241304994,-0.43864798409676614
12.202890984063371,-1.5697200535550575,9.351853668768,-0.40885782335736703
12.406272500464429,-1.4249022429234446,9.574441008149844,-0.4195607585282231
12.609654016865484,-1.289727136497213,9.715337750196761,-0.4607522475158959
12.813035533266541,-1.0310421838656039,9.945090565213384,-0.5065085227014743
