time,x,y,z
0.0,11.998563792343063,-0.1856526893800331,0.0
0.20230221590538697,12.22917041504431,0.0010030969168421389,0.07615149282040128
0.40460443181077393,12.454976106727889,0.23424633302806813,0.11452322927804671
0.6069066477161609,12.719609436575984,0.3653691455593897,0.09123674159953388
0.8092088636215479,12.861443276896189,0.4334284569915725,0.06312236513748525
1.0115110795269349,13.114646483836964,0.5423432485835247,-0.007492819929279332
1.2138132954323217,13.340840580951687,0.7000478548807476,-0.07873022923995217
1.4161155113377089,13.583862436252414,0.7968374299490577,-0.059945328322668565
1.6184177272430957,13.806746308520784,0.9211023788465514,0.03266858090277833
1.8207199431484826,13.99132193835042,1.1165912628823436,-0.02837360159577279
2.0230221590538697,14.130792142255546,1.204555083804854,-0.018530539802316615
2.2253243749592566,14.376806603996158,1.3531575785938843,-0.03358572458178105
2.4276265908646435,14.578253597474705,1.4845210742730777,0.019270386729164736
2.6299288067700304,14.727533275994004,1.6551322674184288,1.627270834890851e-05
2.8322310226754177,14.995541635713366,1.8611002183968957,0.04658027866415884
3.0345332385808046,15.217498480664311,2.0320922524496137,0.0953575350202768
3.2368354544861915,15.445625780460853,2.1312154581122265,0.03554720381624326
3.4391376703915784,15.750840337407912,2.282066731858913,0.08572384871084447
3.6414398862969652,15.95597937818117,2.4545998608610344,0.16262567703414293
3.8437421022023526,16.271599208841426,2.4780872971014856,0.20372080225290412
4.0460443181077395,16.494029062581326,2.6371614395463125,0.10434235652285948
4.248346534013126,16.749257598678106,2.865553482967587,0.07842884560917711
4.450648749918513,16.96153555748541,3.0658318327517087,0.09486640109216134
4.6529509658239006,17.224557540012633,3.225205014848582,0.1432986506188058
4.855253181729287,17.445525906644832,3.360129874343989,0.07012290321219988
5.057555397634674,17.695922637608323,3.5149273435241466,0.05839354654344254
5.259857613540061,17.912227464728115,3.652343970710844,0.018279683082361588
5.462159829445448,18.169759762350424,3.901216887472485,0.027008573723953537
5.664462045350835,18.403359727384775,3.9598534546423716,0.025682879951492692
5.866764261256222,18.763836672318522,4.1048219281365,0.040760247068173314
6.069066477161609,18.94271022281559,4.316560930114892,0.07835689870251203
6.271368693066996,19.134540609430697,4.541310315049429,0.008264345562897984
6.473670908972383,19.48135553202195,4.6464048599787064,-0.020050540917240612
6.67597312487777,19.693466452294857,4.723504464350662,-0.016622392176939244
6.878275340783157,19.954423767988157,4.832176783093471,0.060874328073937736
7.080577556688544,20.175591273747777,5.027507087090913,-0.0006688877477600275
7.2828797725939305,20.478211505808115,5.101798854769777,0.008562805178855184
7.485181988499318,20.75455824396075,5.1946287529589235,-0.057460025475358625
7.687484204404705,21.006655474826402,5.361842481971501,-0.040137615000509844
7.889786420310092,21.255509003981587,5.531196162052824,-0.07585518590182824
8.092088636215479,21.51643339826477,5.626343458641147,-0.043027505470136757
8.294390852120866,21.793013331813594,5.838996510962384,-0.08406162138772227
8.496693068026252,22.0508703184342,6.034834694246578,0.010778027744975105
8.69899528393164,22.25039413448127,6.145105363333502,-0.030012486503296812
8.901297499837026,22.504654978617253,6.313697604342817,0.01134667594850438
9.103599715742414,22.814527515085732,6.4552338249970305,0.14735513427798533
9.305901931647801,23.008857829591257,6.5564699711187195,0.1714787550401446
9.508204147553187,23.281738720335056,6.734923849695277,0.16783730940730096
9.710506363458574,23.443170129261443,6.8674009715931685,0.21065724912347458
9.912808579363961,23.618049471029956,7.030874361391194,0.22992311810991642
10.115110795269349,23.862894923862324,7.188609991266417,0.17277460321838525
10.317413011174736,24.12808580393014,7.39759930223493,0.2254647058201304
10.519715227080122,24.318339304496252,7.578198383913831,0.25115400336574084
10.722017442985509,24.748113028442287,7.761601871172327,0.3079322853747708
10.924319658890896,25.017811973999958,7.900709262814442,0.34588074639943417
11.126621874796284,25.24309329974334,8.031322851068268,0.34997445336875027
11.32892409070167,25.386844024218984,8.22053028979539,0.2693386598092677
11.531226306607056,25.678398298623023,8.378649801769823,0.2154514209128024
11.733528522512444,25.949477780791693,8.497047924573883,0.22627435039190114
11.935830738417831,26.153989925668352,8.759172958219981,0.2579703015078017
12.138132954323218,26.400398138510898,8.881021663628385,0.3005919682476129
12.340435170228606,26.631739690842444,9.061219954800492,0.343879727956119
12.542737386133991,26.85208603148618,9.192432283347424,0.3112132663274334
12.745039602039379,27.109398447037183,9.284360028981594,0.35710636368017223
12.947341817944766,27.398076834681053,9.36337602523478,0.33289466003685964
13.149644033850153,27.599740597224482,9.540563556752558,0.3716263627083265
13.35194624975554,27.833804489719604,9.533507570424504,0.320406980641612
13.554248465660926,28.00844816470516,9.77014671910143,0.24889991174358034
13.756550681566313,28.252010770469848,9.997240063142524,0.17710680418460836
13.9588528974717,28.489540147826432,10.103206315381806,0.2002119778977719
14.161155113377088,28.69653953284312,10.261749562349683,0.18094629805468387
14.363457329282475,28.966648831205344,10.496114954918017,0.11905552311334142
14.565759545187861,29.10603899153859,10.64360280609006,0.14847138343757024
14.768061761093248,29.311891038302313,10.78828530277316,0.1238213367046286
14.970363976998636,29.591350960874784,10.961235695545385,0.08917585694159588
15.172666192904023,29.843687996346166,11.15699027336713,0.1206572990377765
15.37496840880941,30.052643886633025,11.349477298178705,0.15117581230944974
15.577270624714796,30.295467780433228,11.568494218155097,0.12159724286765825
15.779572840620183,30.522308043337635,11.7127554855683,0.17653608546701777
15.98187505652557,30.799925687630967,11.933186563341764,0.17758627754865572
16.184177272430958,31.02134683195102,12.104563746485304,0.1710791248302715
16.386479488336345,31.288031701699524,12.21883297387068,0.2756984886145445
16.588781704241732,31.464242234999784,12.431929549325508,0.3152816233126913
16.79108392014712,31.7325718138635,12.586519936675707,0.2704189047383997
16.993386136052504,31.935618574258843,12.790490032284964,0.2630660356632928
17.19568835195789,32.15644700500769,12.966361585511875,0.23487980802309405
17.39799056786328,32.40552196355801,13.133845767686102,0.20953264925453757
17.600292783768666,32.65400780256316,13.21668847610713,0.13915946053570982
17.802594999674053,32.880211622690496,13.387491711161376,0.21292727138318743
18.00489721557944,33.10908312328194,13.541810581986178,0.16280080315129697
18.207199431484828,33.33151119283097,13.713227518593378,0.12143925597368083
18.409501647390215,33.64500151393639,13.863082151670618,0.1415248420786279
18.611803863295602,33.86178617570217,14.029591144612658,0.14215446211771765
18.81410607920099,34.05997390142616,14.186132414319419,0.16705437667999012
19.016408295106373,34.34476768350624,14.449119457132525,0.12868699853558765
19.21871051101176,34.59075726499759,14.71394935419306,0.08827208426783008
19.421012726917148,34.79760299031346,14.763105178109894,0.061984333183792026
19.623314942822535,35.04193088314552,14.935554492111637,0.15579287514458634
19.825617158727923,35.249886113577745,15.046007147382491,0.18038883371991163
20.02791937463331,35.57825251862143,15.260363128660883,0.1569300511146764
20.230221590538697,35.882732803266464,15.410030475074414,0.2188208667133495
20.432523806444085,36.08954387263672,15.565697429142677,0.2211698964015866
20.634826022349472,36.357458918237704,15.667732255339915,0.21405092215052193
20.83712823825486,36.61994592470471,15.85874024835249,0.15781881755862848
21.039430454160243,36.92058796125782,16.030793661690154,0.1203944907308008
21.24173267006563,37.163121870821605,16.24520844513409,0.12377041480130625
21.444034885971018,37.487630882948075,16.388222661776304,0.17234896234902403
21.646337101876405,37.79279674898472,16.49545061028338,0.20665153534894598
21.848639317781792,37.94158622669452,16.591773737294336,0.10468992646094094
22.05094153368718,38.21418244894484,16.822388820981452,0.1083946654819297
22.253243749592567,38.38188843598503,16.892729183467075,0.10561728053709876
22.455545965497954,38.6169571716246,16.94487811082672,0.10116127856145934
22.65784818140334,38.8871373131776,17.118739646493236,0.05416728924509158
22.86015039730873,39.07086589747593,17.271148353535455,0.10192440527015349
23.062452613214113,39.33275040507935,17.4001889054411,0.06228076365703628
23.2647548291195,39.517663064578336,17.52807114132183,0.0023868690275938576
23.467057045024887,39.756092839645824,17.648662008525296,0.01308586456430496
23.669359260930275,39.98170355177441,17.83495875071176,0.05096125006667022
23.871661476835662,40.189564581675114,17.976805600420686,-0.06413480817010903
24.07396369274105,40.49455335301739,18.214663890010648,-0.07658661014792795
24.276265908646437,40.74675325521512,18.524229488053933,-0.020607864576199106
24.478568124551824,40.93560622598476,18.599539984023888,-0.01043468278283795
24.68087034045721,41.10111636519337,18.72285504991433,-0.0645120829635577
24.8831725563626,41.38181309883449,18.878112409480856,0.009485123980943588
25.085474772267983,41.5753561547715,19.109935974510517,0.03643062616517652
25.28777698817337,41.80243942182659,19.22183316102058,-0.03270936038304029
25.490079204078757,42.13450265767742,19.30759473097519,-0.004560898548511744
25.692381419984144,42.346731582182564,19.433675939651817,-0.047760437032502545
25.894683635889532,42.541761798857294,19.602911037609946,-0.05027234250495939
