time,x,y,z
0.0,0.1339637632680962,-11.999252214622835,0.0
0.20108803330282163,-0.04289493299567793,-12.241968358607258,-0.024540384824227823
0.40217606660564326,-0.17873233274372885,-12.481499893863885,0.0003957237544505547
0.6032640999084649,-0.2745101962627163,-12.700319571094344,0.05619230712285096
0.8043521332112865,-0.4464515144441186,-12.941778728067364,0.07156015350515216
1.0054401665141082,-0.5788753954255652,-13.082939419478954,0.07587657125839592
1.2065281998169297,-0.6812794448443578,-13.229774969307527,0.05926972736152561
1.4076162331197515,-0.8526598894950828,-13.496599326992758,0.11315276252364737
1.608704266422573,-0.9504104073568553,-13.703706836496709,0.09805147620647575
1.8097922997253946,-1.069208694798805,-13.941871163038172,0.1546512900930045
2.0108803330282163,-1.1622541169954081,-14.204653253383524,0.2001184423231664
2.211968366331038,-1.2551147140052707,-14.525018169355633,0.19194560754054615
2.4130563996338594,-1.3819984995598626,-14.709459291351259,0.20048830111036234
2.614144432936681,-1.5771595502975642,-15.007010425541381,0.11217884713231868
2.815232466239503,-1.678552625161187,-15.329016401793128,0.14980934906885326
3.0163204995423243,-1.8679824900014004,-15.618403641180022,0.19948257420619403
3.217408532845146,-2.0123126302054577,-15.920151242457402,0.1534838192512274
3.418496566147968,-2.0798031889814044,-16.185674605875228,0.1401834102999706
3.619584599450789,-2.202476843199072,-16.479194911704273,0.1146540933051313
3.820672632753611,-2.3402036672907536,-16.72151021784479,0.16841197743206
4.021760666056433,-2.5151931408937926,-16.994336480054653,0.13934013278446833
4.222848699359254,-2.561011416354374,-17.23734884081348,0.15029317532384528
4.423936732662076,-2.6804896582634608,-17.535776597163828,0.08638448116785657
4.6250247659648975,-2.9243831140724827,-17.77414254560086,0.04362431760824518
4.826112799267719,-3.12278137931844,-17.973433190440993,0.08078347423888894
5.027200832570541,-3.2597758619591,-18.24301295502889,0.1212322559840069
5.228288865873362,-3.3557904799143046,-18.49887363553367,0.17185574543502202
5.429376899176184,-3.4815983815782947,-18.816488285027656,0.18905573528096045
5.630464932479006,-3.6623056837331927,-19.10160543144842,0.18366859769270605
5.831552965781827,-3.7145994332251493,-19.3905772605732,0.16481981068402207
6.032640999084649,-3.8448082267053763,-19.63931121738578,0.07317002903904746
6.233729032387471,-3.882032680334589,-19.88473162696493,0.04064739286397982
6.434817065690292,-3.9659213595571448,-20.12556599663206,0.02779758176084211
6.635905098993113,-4.054252604005636,-20.437034692165525,-0.035340613748154504
6.836993132295936,-4.153029211025585,-20.773921957925143,0.041951846554116656
7.038081165598757,-4.3157219173813415,-21.00456722057078,0.014242016575476545
7.239169198901578,-4.363207899319473,-21.2401504228074,0.06054337220472862
7.4402572322044005,-4.59076469398444,-21.473540837456184,0.017534966563258834
7.641345265507222,-4.658159070096309,-21.741623930903504,0.04674436579554537
7.842433298810043,-4.848773166221688,-21.91448788869497,0.05226432542077942
8.043521332112865,-5.003112507034577,-22.196065578881726,0.026636084033102792
8.244609365415688,-5.166694727470562,-22.482280478981014,0.05157966202973385
8.445697398718508,-5.385754631524807,-22.719676859315324,0.08508090681592628
8.64678543202133,-5.52661590742908,-22.937183894651618,0.058079444642721106
8.847873465324152,-5.576176261696225,-23.14328635148271,0.053307534542227177
9.048961498626973,-5.737250214218119,-23.4090394376656,0.13014143128083644
9.250049531929795,-5.839864902918567,-23.703621008926884,0.06629617131698225
9.451137565232617,-5.93904624669241,-23.97308587733264,-0.008320457503718237
9.652225598535438,-6.0696769784595475,-24.217834965534955,-0.007161127506997513
9.85331363183826,-6.271453986639593,-24.46148875355175,0.019577373468761327
10.054401665141082,-6.433661966645235,-24.710914049498854,0.013230560996568871
10.255489698443903,-6.494153635426032,-24.96792419474134,-0.048956592685652896
10.456577731746725,-6.732338844510725,-25.25206422808952,-0.10181026398222642
10.657665765049547,-6.861071473872458,-25.484530196356463,-0.11167764840662989
10.858753798352367,-6.939657679438117,-25.700863332586326,-0.08502943214002737
11.05984183165519,-7.070545395014673,-25.86642469438718,-0.08049009359418936
11.260929864958012,-7.252064899978727,-26.10814217984087,-0.12296162931324174
11.462017898260832,-7.389702593409438,-26.439095298299947,-0.07808730822558327
11.663105931563654,-7.576062051797008,-26.699948163736636,-0.1270198389353021
11.864193964866477,-7.647970384971651,-26.958203478984327,-0.10552464059960355
12.065281998169297,-7.841947329649293,-27.196599412332912,-0.10032348209456789
12.26637003147212,-7.969297820694933,-27.339855286700615,-0.16852617397397265
12.467458064774942,-8.130982682923847,-27.592246364597255,-0.20196263648438306
12.668546098077762,-8.29768545386339,-27.81702730520558,-0.194012473135235
