corner_index,timestamp,neural_timestamp,actual_x,actual_y,actual_z,oracle_x,oracle_y,oracle_z,viterbi_x,viterbi_y,viterbi_z,smartfilter_x,smartfilter_y,smartfilter_z,neural_x,neural_y,neural_z
10,174.44622662961592,280.8717398521741,-72.3745503663822,-0.34185501708265775,0.0,-68.83471966798211,60.279325525533196,0.0,-68.83471966798211,60.279325525533196,0.0,-72.3745503663822,-0.34185501708265775,0.0,-72.3745503663822,-0.34185501708265775,0.0
11,178.48846102843723,313.65606091086516,-123.88475698259526,10.58323704316099,0.0,-62.006353808308816,53.068434579690475,0.0,-68.83471966798211,60.279325525533196,0.0,-123.88475698259526,10.58323704316099,0.0,-123.88475698259526,10.58323704316099,0.0
12,195.1013956869835,337.8016268033281,-110.97143323752053,-20.097351916265474,0.0,-62.006353808308816,53.068434579690475,0.0,-61.05898694144471,86.9658566259015,0.0,-110.97143323752053,-20.097351916265474,0.0,-110.97143323752053,-20.097351916265474,0.0
13,198.35440373408994,366.4998721624694,-141.73080541683814,-57.76545476191314,0.0,-62.006353808308816,53.068434579690475,0.0,-61.05898694144471,86.9658566259015,0.0,-141.73080541683814,-57.76545476191314,0.0,-141.73080541683814,-57.76545476191314,0.0
14,214.6538234327681,398.8319767950937,-111.97496724223778,-74.12534183592115,0.0,-62.006353808308816,53.068434579690475,0.0,-87.19481365427053,75.54061036005614,0.0,-111.97496724223778,-74.12534183592115,0.0,-111.97496724223778,-74.12534183592115,0.0
15,218.51479604078523,433.5328005196143,-92.38277027280996,-41.10366676807759,0.0,-62.006353808308816,53.068434579690475,0.0,-87.19481365427053,75.54061036005614,0.0,-92.38277027280996,-41.10366676807759,0.0,-92.38277027280996,-41.10366676807759,0.0
16,240.8025700435697,451.516940774505,-125.78062105731041,-16.803188019526296,0.0,-62.006353808308816,53.068434579690475,0.0,-62.006353808308816,53.068434579690475,0.0,-125.78062105731041,-16.803188019526296,0.0,-125.78062105731041,-16.803188019526296,0.0
17,280.06721663600985,495.8465456484447,-176.01857582855095,-37.73251761033522,0.0,-72.3745503663822,-0.34185501708265775,0.0,-72.3745503663822,-0.34185501708265775,0.0,-176.01857582855095,-37.73251761033522,0.0,-176.01857582855095,-37.73251761033522,0.0
18,315.26510734319356,535.156026889742,-201.69971453353088,-78.59959650075454,0.0,-110.97143323752053,-20.097351916265474,0.0,-123.88475698259526,10.58323704316099,0.0,-201.69971453353088,-78.59959650075454,0.0,-201.69971453353088,-78.59959650075454,0.0
19,318.0892950437912,565.7696971289834,-248.49898820203788,-62.96350669566304,0.0,-110.97143323752053,-20.097351916265474,0.0,-123.88475698259526,10.58323704316099,0.0,-248.49898820203788,-62.96350669566304,0.0,-248.49898820203788,-62.96350669566304,0.0
20,339.0209462936087,576.5139609646935,-256.65425145810343,-87.76783101027381,0.0,-92.38277027280996,-41.10366676807759,0.0,-110.97143323752053,-20.097351916265474,0.0,-256.65425145810343,-87.76783101027381,0.0,-256.65425145810343,-87.76783101027381,0.0
21,342.06293618686976,,,,,-92.38277027280996,-41.10366676807759,0.0,-110.97143323752053,-20.097351916265474,0.0,,,,,,
22,374.3762399562577,,,,,-92.38277027280996,-41.10366676807759,0.0,-141.73080541683814,-57.76545476191314,0.0,,,,,,
23,377.81117768028463,,,,,-92.38277027280996,-41.10366676807759,0.0,-141.73080541683814,-57.76545476191314,0.0,,,,,,
24,398.62985372668203,,,,,-92.38277027280996,-41.10366676807759,0.0,-111.97496724223778,-74.12534183592115,0.0,,,,,,
25,401.85967211796714,,,,,-92.38277027280996,-41.10366676807759,0.0,-111.97496724223778,-74.12534183592115,0.0,,,,,,
26,427.6727997624027,,,,,-92.38277027280996,-41.10366676807759,0.0,-92.38277027280996,-41.10366676807759,0.0,,,,,,
27,455.1541826238087,,,,,-92.38277027280996,-41.10366676807759,0.0,-125.78062105731041,-16.803188019526296,0.0,,,,,,
28,458.9869870769571,,,,,-125.78062105731041,-16.803188019526296,0.0,-125.78062105731041,-16.803188019526296,0.0,,,,,,
29,495.8465456484447,,,,,-176.01857582855095,-37.73251761033522,0.0,-176.01857582855095,-37.73251761033522,0.0,,,,,,
30,530.7252927032406,,,,,-201.69971453353088,-78.59959650075454,0.0,-201.69971453353088,-78.59959650075454,0.0,,,,,,
31,563.9557991020004,,,,,-201.69971453353088,-78.59959650075454,0.0,-248.49898820203788,-62.96350669566304,0.0,,,,,,
32,567.5941947614624,,,,,-256.65425145810343,-87.76783101027381,0.0,-248.49898820203788,-62.96350669566304,0.0,,,,,,
33,584.2173954129385,,,,,-256.65425145810343,-87.76783101027381,0.0,-256.65425145810343,-87.76783101027381,0.0,,,,,,
